agent_id,disposition_strength,overconfidence,lottery_preference,herd_sensitivity,생성모드
93,2.6031605142011816,0.04751910435429679,0.0,0.2673645547005395,natural
94,2.8902308546628466,0.04874025069112032,0.26570255714397173,0.2894749944179676,natural
95,2.4473113774298776,0.012583723706924961,0.0,0.2067917376396371,natural
96,4.977573065261251,0.011127389789643748,0.1106822109779832,0.3399431767945993,natural
97,3.5498056433681207,0.30440639214624265,0.0,0.17784475696528956,natural
98,3.549803155929674,0.018596624906374766,0.0,0.16608387107376366,natural
99,4.718245884356218,0.22563390267611524,0.36808624765310877,0.19653441533407676,natural
100,2.4236665948517464,0.008610884505429317,0.11259623810467573,0.27134924593420995,natural
101,2.595291708593698,0.10837355922209531,0.11578964811420733,0.13529159613083402,natural
102,3.205010476801728,0.02979046476054624,0.03150100711782421,0.37765978686353985,natural
103,2.988678083957729,0.8732426847815618,0.06531125419193655,0.3186158085088279,natural
104,2.817313107145511,0.008191187402777023,0.04217702161811812,0.16989033766377162,natural
105,3.4761054645507494,0.09903180179431503,0.5121257917069965,0.013455339505637166,natural
106,2.490289769453136,0.061193159069853974,0.40441429553074576,0.06591954032117348,natural
107,2.7655045168088974,0.06224414604818466,0.17191635464738433,0.1980827010355137,natural
108,5.8237702759941,0.7620894126666402,0.2115852185156623,0.694493621223843,natural
109,4.601207831862062,0.027912289736475714,0.0,0.47947692151115484,natural
110,3.914890034028363,0.2972454201281653,0.2607497650783674,0.0,natural
111,3.745108444020527,0.2206429732826789,0.1526206367948392,0.0,natural
112,2.0988628222479977,0.0074236848694712474,0.08493990798749644,0.03108362657477691,natural
113,3.4171338366535386,0.02533774786326032,0.19018333304007606,0.15563275070887783,natural
114,5.631588498119006,0.09542925923042381,0.13200913028755845,0.5650903506799378,natural
115,2.4793331351125163,0.0012672585162191103,0.13948683919022045,0.0,natural
116,2.4017046950794456,0.11606855662050232,0.28905502724989257,0.2043505945626722,natural
117,3.6175602943687326,0.09480945152276095,0.0,0.5411454417951951,natural
118,3.5995169309897683,0.30164276979227406,0.0,0.21201448602240647,natural
119,2.5562560787383184,0.040669625621407975,0.18752655026871054,0.0,natural
120,3.969084528362378,0.04635984421148349,0.0,0.46616436576542447,natural
121,3.399114328287821,0.04343032699827733,0.02979458818545829,0.11320326650635508,natural
122,4.351075078329431,0.21405114115551907,0.0,0.0,natural
123,3.403167657684647,0.002597580029199888,0.2845989733702319,0.19114281354078178,natural
124,2.1418393288543496,0.011932790375689636,0.0,0.392848825988035,natural
125,3.0803299577990884,0.06415204201634245,0.0,0.06731006618143474,natural
126,2.9825361919187032,0.0952741990540564,0.0,0.05997170082153105,natural
127,3.7983088175972,0.030044375539028233,0.12541831894063385,0.31878924219280536,natural
128,4.439997893685355,0.054788731692956005,0.0,0.1451372055722252,natural
129,2.738985533996328,0.05750354677682113,0.020547880156159007,0.516231815876007,natural
130,1.7042781715967499,0.008440186359138074,0.15461883035090881,0.08502277748825218,natural
131,3.447641557721933,0.01671030981800935,0.0,0.21082340820504866,natural
132,2.6446129199320425,0.02892509551499661,0.0,0.08461913679638759,natural
133,2.536577435653491,0.0561871351855957,0.23569194909390934,0.24547730819163743,natural
134,3.060657736100104,0.010050569343018912,0.16862551431200237,0.22259036259455506,natural
135,2.1843097134845206,0.010232073881691924,0.19573902033437335,0.05762576050237958,natural
136,2.974805170540503,0.08318499374544144,0.18872845964770527,0.22512427528869633,natural
137,4.343979048248804,0.09487793921923324,0.0024954454106896114,0.1966241588256999,natural
138,2.699591649894474,0.024592098858359186,0.0,0.06657063068366093,natural
139,2.881731575981971,0.17069657959125747,0.06386039891794393,0.11336278835568715,natural
140,2.3797699232663327,0.025919128798364718,0.12797620071344318,0.13642097835815084,natural
141,2.6671406848182517,0.006355939404865003,0.06286788833502283,0.14421347205558677,natural
142,4.297837551875029,0.4370523032018509,0.0,0.5457046538261214,natural
143,2.5394725136537004,0.00657328923542803,0.10685715309288683,0.12618251571126413,natural
144,4.728121462182438,0.07362417747272477,0.4426189290132336,0.21076927585726035,natural
145,1.8096691048405797,0.0741185478274433,0.27739159427265886,0.12774388408490944,natural
146,3.566603581012644,0.08493143780828524,0.38298823191215664,0.5810500350532533,natural
147,2.029002883932956,0.027698888350035582,0.17418224856839315,0.2954684688226034,natural
148,5.114645283103142,0.2501279570658111,0.36841544918330976,0.17619669255056916,natural
149,3.285818160886682,0.03298590998372939,0.05247751049150991,0.07679934369888829,natural
150,3.0381482208417205,0.05864560001898827,0.43977079493212806,0.15748796617466898,natural
151,5.8986978262722785,0.18925235545998217,0.0,0.6238123134978294,natural
152,2.9029869895372746,0.03812882415841631,0.13320037102497992,0.17876305736498532,natural
153,3.1412964356371043,0.0035009185165617847,0.11399060390107617,0.1236992123589669,natural
154,3.0699713481289197,0.03291783160034443,0.1901104772417368,0.3436947782127269,natural
155,3.388892237625335,0.10796482219528679,0.23324344978753064,0.37359669138081886,natural
156,2.1150232637461777,0.031129571304127312,0.23255546885050712,0.06756069548360168,natural
157,4.942347729738038,0.018665599518217328,0.06408301234749943,0.3323032231398925,natural
158,2.522218492222956,0.1101898503817605,0.0,0.26610625008415506,natural
159,5.806372163729234,0.2300690668491461,0.059826257487291826,0.4116598024515183,natural
160,2.089850259128035,0.002132382366193241,0.10387057016069115,0.15776319116068505,natural
161,4.105195492977583,0.017008359919655634,0.10071835799417206,0.3453992425076021,natural
162,2.599964472839387,0.008496035881587342,0.17750276222253322,0.0,natural
163,3.61849070455329,0.02012406810967624,0.13172357664026,0.20437244875593266,natural
164,3.2020844022689277,0.0777420410774791,0.18446571021543964,0.48292825826221636,natural
165,4.102782842858992,0.02920639451413921,0.2253455483915227,0.2198046933616786,natural
166,2.665479647027172,0.049086320343467264,0.35336803407271444,0.07415826348850542,natural
167,3.2219254761972844,0.0127181249939623,0.0,0.01776435572442113,natural
168,3.4292346864375944,0.016334588482405665,0.27698835430712626,0.07028454363951896,natural
169,4.395374054819361,0.0850018090600014,0.5226257282496449,0.440179782236027,natural
170,4.172544454248979,0.018977820637599976,0.09583202669872538,0.16430152688432645,natural
171,2.4014611756724666,0.010884433069952465,0.35635309333143755,0.18021625558443202,natural
172,2.7210304575991704,0.00794329123407055,0.23013595653876884,0.0,natural
173,3.9957810299675276,0.14661399890383656,0.40120227947828585,0.0,natural
174,2.567884470407564,0.01965669064503562,0.2867762170688643,0.22207035518562332,natural
175,4.69818750821178,0.11817142357774511,0.08703590293479949,0.464051651003811,natural
176,2.4108380031003738,0.264686961586168,0.129135249888871,0.18295457860851677,natural
177,4.046415815844564,0.269279897738952,0.04699696969544896,0.24156303479158617,natural
178,3.0638621159514083,0.028768911597209377,0.21777804781514126,0.41775796057194026,natural
179,2.7249934377476692,0.07371747165728677,0.16199389894283256,0.2596654194811163,natural
180,2.908037632118477,0.02313831050528337,0.18532202943433151,0.2742913926045946,natural
181,2.824721484201481,0.014358928846312333,0.04429574978505629,0.0,natural
182,3.173620914728288,0.18522193262914324,0.3590752778109515,0.3879064032121226,natural
183,3.889210416986142,0.03351271397504974,0.0,0.4340827634266768,natural
184,2.6277599400547187,0.004422642670256351,0.06061806745565295,0.05756436422800909,natural
185,2.659243423453899,0.014119019993379795,0.25210842931695215,0.3218019095176711,natural
186,3.445371943115777,0.0825865548992107,0.12189810797029897,0.4683224611090427,natural
187,4.8970170640203845,0.20355719015497292,0.14838039227306388,0.4594050147888773,natural
188,4.121489250425871,0.022016864584776186,0.10472597038389606,0.11074772820391664,natural
189,3.65159903087268,0.021328804443405583,0.12220352093775841,0.03355142051362735,natural
190,5.131279935738356,0.16414789985388764,0.264051764151455,0.3652019618460208,natural
191,2.316781813851557,0.005284529942735627,0.1711104229855613,0.23048596427035054,natural
192,2.149049448669379,0.02053934398200504,0.12004822431929082,0.02772514923986692,natural
193,2.988935629014805,0.016223034099097772,0.3479448547160434,0.015673166385872867,natural
194,2.1894590786240715,0.024977439566081398,0.0,0.1410664597441992,natural
195,3.3848910320454597,0.05294209066320685,0.04369723501657151,0.10157576665252371,natural
196,1.9611743662309684,0.008479177471070225,0.015435134653478068,0.13468179912537329,natural
197,3.872805980297,0.4711143107201592,0.3368934914890762,0.1402480490908681,natural
198,3.4645710942181465,0.1344491209810853,0.0,0.0,natural
199,3.2244203734868067,0.1451161057059646,0.0,0.3387997412340719,natural
200,3.7028899511746833,0.45578664833449745,0.13723104047865922,0.337334861398124,natural
201,2.8386450427984893,0.0369871653135737,0.1830154875310772,0.41849314787167846,natural
202,3.219124814981092,0.09788551126557912,0.15629823036399187,0.22558669903081663,natural
203,4.005336228292205,0.2213347393730169,0.21385186257338834,0.9162904533650231,natural
204,3.2818750258240574,0.09025934259776829,0.09080963106003008,0.31128533295927996,natural
205,3.2652188833262605,0.05701191044553328,0.08754592047311029,0.26468111349440604,natural
206,3.6334387512496504,0.04221866102691519,0.1133698602759168,0.2355272656183315,natural
207,2.4100068062416495,0.028682949294512716,0.4438331469155933,0.04657193995552539,natural
208,3.105912017149234,0.06114002053782128,0.3254217998779681,0.013873697011650333,natural
209,4.37364898480544,0.11241450725756233,0.21167871055513748,0.34392447196455933,natural
210,4.244897324355535,0.018365979807385666,0.1291363660187539,0.09473315399685835,natural
211,3.3488531777432646,0.0010917160368736495,0.18476806736103252,0.0,natural
212,4.154650342166167,0.007899799606179038,0.26010120548840143,0.08891884943422501,natural
213,3.225965526712833,0.2729413071929372,0.07181200849161963,0.2276730463432094,natural
214,2.3229149010975982,0.028562893355499094,0.22123944722204422,0.02510342196511213,natural
215,4.066728992864311,0.24186246190021005,0.1767582194743292,0.3834755439156052,natural
216,3.4814743715758065,0.05831150879198742,0.23306096467736018,0.15427534780973287,natural
217,4.712216884120698,0.36847974171337655,0.12233123099794736,0.0,natural
218,2.3685557835459017,0.07643971842722042,0.1987982189968525,0.08068253723424154,natural
219,3.228581893140868,0.029770910759793805,0.2449266476403165,0.061609100132177845,natural
220,3.1703130639818506,0.0423071639946561,0.19767637926348983,0.04508914923418242,natural
221,2.38834736562848,0.023952068934302073,0.4658515346066976,0.2146351363835661,natural
222,2.873246873558317,0.07335758317954157,0.33436723800207147,0.4250478219223594,natural
223,3.3165859906696973,0.14063421833626444,0.0,0.07318809381357455,natural
224,2.744274035115152,0.08218520618568234,0.0,0.17126048441648403,natural
225,3.4988623694150487,0.0,0.0851423543755295,0.12678702003208592,natural
226,4.638391403021783,0.23359913669401475,0.03337020294392114,0.3610352512749737,natural
227,3.4138296641064274,0.028551651019355605,0.20472450218793517,0.18048436901961343,natural
228,4.816658218376574,0.2024474637024926,0.0,0.5206333198826063,natural
229,3.369197915157656,0.032437834193464146,0.0851506750716883,0.09994489522159508,natural
230,4.0600279870198355,0.03885164477904067,0.2523385277327275,0.2313075393597102,natural
231,3.085031417858421,0.011479073383788407,0.11882739184491722,0.05894842355440569,natural
232,4.551864541566445,0.008628992735324666,0.32235581976736716,0.33304374947643034,natural
233,2.2746775991885815,0.06841266106107936,0.13344667046067676,0.07673245918075874,natural
234,3.421072015306271,0.22417410195702345,0.12821612463047652,0.08998657475751215,natural
235,2.50854922836323,0.10335042660221055,0.0,0.2351719017152539,natural
236,4.065612193251763,0.04104814823930495,0.017804643526230342,0.37620697066618286,natural
237,3.188182859139152,0.27003167029649583,0.5849363239976657,0.41981308309012244,natural
238,3.158111790171591,0.013927657650842761,0.2099390405447223,0.031117485107615785,natural
239,3.0002840191887956,0.044306026902374944,0.0,0.008013735188236462,natural
240,2.851250510763957,0.10604024485432009,0.0,0.047138388307284985,natural
241,4.319064897228769,0.00317965594666183,0.04126949473789771,0.24054281981793438,natural
242,4.683136283322364,0.038594060821009954,0.3719404611554239,0.3684674234219229,natural
243,2.868075593670613,0.040501625749214815,0.0,0.0382559130796643,natural
244,4.196661664431866,0.0032691388091542054,0.08968213603275862,0.2680440902993328,natural
245,2.580785509681304,0.007978396868146366,0.244188076104106,0.06721933706150326,natural
246,2.984732060472499,0.05089773689828582,0.11222809665606341,0.05308792835293957,natural
247,4.068994705957199,0.026701574454042164,0.28642058889093464,0.21437550881438325,natural
248,4.657608182770824,0.07903682920493373,0.056865696396034546,0.43444828495933263,natural
249,4.324237569807895,0.07693833472890371,0.05657762254274748,0.2479245003948862,natural
250,2.786612054018629,0.009432674895037357,0.2085073468959244,0.09523403271128066,natural
251,2.94498770165085,0.2410349700826565,0.0,0.11524744992108611,natural
252,4.69763586807671,0.010050890158036714,0.05789359629113733,0.26668870560748376,natural
253,3.02379611070941,0.0002577356533098538,0.05021917426028151,0.07467227020223068,natural
254,2.9914339247315866,0.11400689401133904,0.20860375290978792,0.12472587311312494,natural
255,3.6669727406075956,0.025095738551975208,0.2008819814520903,0.0,natural
256,2.650212540655337,0.049637873838538765,0.32988413617747264,0.05014993841956738,natural
257,5.447728591331494,0.2505529659203551,0.150650060473855,0.43623316713086907,natural
258,3.592462337964444,0.028751557515373095,0.3289556917337099,0.12420739587167473,natural
259,5.249791258728555,0.4226479455687931,0.37041151561448654,0.0,natural
260,3.8421433390785324,0.04884642795572491,0.04627001895952531,0.07658467584329064,natural
261,2.664644637009223,0.10059523876380398,0.1933516052663803,0.31044835482047617,natural
262,2.820316551998049,0.034112264533630275,0.0809783074511303,0.15801499906578548,natural
263,2.4939819028461834,0.044959550863540816,0.01428674369275787,0.213642741771704,natural
264,3.1800172966618274,0.021298521976337654,0.11480577380420084,0.2003765055931511,natural
265,2.201824191650833,0.039009898577399435,0.41703155735908204,0.11116490153967551,natural
266,3.537570642238263,0.030114708592693603,0.03453673780576923,0.4961073286914246,natural
267,3.0707181163098305,0.04829600000219486,0.2659913268014207,0.038223909616039345,natural
268,4.744776359172031,0.6551634924944933,0.23856817892660087,0.5626644559770185,natural
269,3.2460421870110183,0.11546075594120091,0.011025176797312068,0.0728769549307076,natural
270,3.0916050556278023,0.04738064979724699,0.07644966309547353,0.23560756780330816,natural
271,3.5636895617667417,0.2711377351692882,0.22282266967032935,0.08880286107259971,natural
272,5.255679104714505,0.046689004027264704,0.0,0.2655700370112948,natural
273,3.6467474413260104,0.09305835695555284,0.01223242436012257,0.5638107653700949,natural
274,2.124083259840217,0.009801911790003405,0.061607956713399234,0.0,natural
275,2.5752936071480974,0.009533710860208752,0.27648623928289884,0.17834897853163156,natural
276,2.497385954441454,0.041588747019782005,0.5960620459625947,0.2367100306943149,natural
277,3.0503001928800186,0.03025388454154612,0.15960986321920423,0.20067704314516646,natural
278,3.3340705608389425,0.026027367391203125,0.0,0.18080927744054656,natural
279,3.276865680105093,0.08961170133420386,0.0,0.19541746309599062,natural
280,3.4504293334741702,0.023732528237312155,0.150789561301442,0.12750969740088902,natural
281,2.668413521592816,0.0,0.027600727765985107,0.12985106565953758,natural
282,3.584699659877761,0.027026420387327076,0.09580959720995616,0.2432456174789902,natural
283,4.400823721281572,0.0,0.2988808668903774,0.0,natural
284,3.951272540246319,0.013841419413042897,0.0,0.25321298141566295,natural
285,2.4217414356515676,0.04881229584783032,0.24303474565416824,0.17407871994391874,natural
286,3.7376093562564767,0.05727631016828217,0.3261530011453118,0.0,natural
287,3.757592962857901,0.027011556114725742,0.0,0.12007273027803042,natural
288,1.7351345038728698,0.04032039194659011,0.11063947880855249,0.20850802019575967,natural
289,3.603735582678895,0.1553225176455227,0.12102109700933399,0.29921206675321765,natural
290,4.954589150886791,0.5225336775256391,0.053117024927845466,0.5552880650223552,natural
291,3.4971515906141746,0.0076012679569325585,0.0,0.060827692489173475,natural
292,3.1850779936471234,0.018932552965577172,0.022418942787545772,0.2444262570987834,natural
293,3.5725746344460028,0.07317168460886973,0.3429656950939274,0.2610200009847825,natural
294,2.2910112352728715,0.016426518111516332,0.22152755521073117,0.12217935397028218,natural
295,4.653543224183386,0.017442986445341466,0.2937109218770877,0.3181115967013022,natural
296,3.0577464944777724,0.15673220000063817,0.17505656058718852,0.09360543713610314,natural
297,2.262924278271909,0.004590827540040773,0.15999944429934274,0.03028635444802937,natural
298,1.934876990355165,0.01825449298279101,0.05176670640203526,0.0,natural
299,3.4683385968612743,0.09192401243600473,0.0,0.215009303984996,natural
300,3.4870022244387773,0.04262771268784585,0.03887446248628508,0.29531887656704814,natural
301,3.054431992468761,0.040605613746996276,0.05043860370254004,0.24307065972411007,natural
302,2.09180389695959,0.03315034450593056,0.11204406517423628,0.12050223066086105,natural
303,3.795919077822498,0.2132731898972145,0.3257731739729419,0.0,natural
304,3.391458631908945,0.384375879116221,0.3531772861325816,0.4039689028285844,natural
305,2.377293939080357,0.11260485071985259,0.0,0.28361573565468073,natural
306,3.7072939602579593,0.03744579500827908,0.43049064379714835,0.15820383539761865,natural
307,3.0232547952658906,0.03975825640546345,0.0,0.05190621520527148,natural
308,1.9763655746422695,0.0,0.06155889323706155,0.3336200530835772,natural
309,3.8970304618092824,0.07304685868311979,0.09950567116625668,0.18328858997205943,natural
310,3.013512800063417,0.027953761800966995,0.06711532845563245,0.10433774762779638,natural
311,3.7091365452636595,0.012594474028507762,0.007808682375910433,0.04329682948604217,natural
312,2.9963555415770355,0.030582966056987584,0.16591295067154438,0.048301873674397144,natural
313,3.6910755266798203,0.17762339223784337,0.10663896339369865,0.17865992593445848,natural
314,3.448405155101225,0.03879588302342177,0.388744090480188,0.3201172922419998,natural
315,4.588271106209454,0.30518585074899945,0.2532980208321658,0.5251461028819905,natural
316,4.036834740035362,0.019809966634453946,0.39454461155020315,0.23912406349699541,natural
317,3.0528696781746025,0.03151783587245898,0.3791451221736573,0.3221046393827683,natural
318,4.0309364701435415,0.056240752446296796,0.3592219039176077,0.09193585627511547,natural
319,3.9638255844405323,0.01633203288884579,0.3537847840805737,0.08246557990727023,natural
320,3.1737866156510517,0.4445312017450284,0.3378864767197491,0.16393304687086055,natural
321,2.9892670403427295,0.0546146278989044,0.049771786100282774,0.4577733438739081,natural
322,3.8296509843973587,0.4609335574361471,0.3395044403459793,0.6810276835399497,natural
323,3.392329443287141,0.021333281533533532,0.1016044093153308,0.25145730074847145,natural
324,2.6175178591499724,0.063301199421982,0.13554799168886084,0.1978475001687221,natural
325,3.2641645156704504,0.0386701597486143,0.22874276864708273,0.21922036766847813,natural
326,4.772189338489071,0.006449381816761808,0.23045931052129054,0.3942030108066883,natural
327,4.588654579159703,0.11068966319105653,0.0501540066122467,0.24402780157126694,natural
328,3.3284853266541594,0.5606601420850134,0.029048671259950296,0.13089168747947455,natural
329,3.5067004468073018,0.32643289650402013,0.0,0.2904444373815578,natural
330,2.332583280510626,0.004124781784545199,0.05805285770426321,0.2174142563274163,natural
331,3.5866157629828064,0.023646520503921714,0.2537892808382577,0.34957834421899964,natural
332,3.2290467219879937,0.08176722694414253,0.1965982915558672,0.22885964047443982,natural
333,5.559156837498313,0.21293261684479925,0.41901593604524057,0.0,natural
334,2.6159394861459293,0.013083208565540056,0.06082311465952326,0.2679458581831255,natural
335,3.1175535750619368,0.043019909491339645,0.10283378802521624,0.10841876572046551,natural
336,4.146928224376797,0.04357287170348468,0.28003791148501933,0.27559208418954634,natural
337,3.249012800660403,0.025913424424340095,0.0817009970084489,0.10565788584796262,natural
338,2.286367120601148,0.025846422156828395,0.07463293781628866,0.03136974977344884,natural
339,4.14684364588444,0.010913318274020005,0.18739841046491396,0.04621372988616084,natural
340,3.1332825820018964,0.018801019154651398,0.35200193300757365,0.06816533084029683,natural
341,3.0396071601315624,0.0009572807885499609,0.10130712932238109,0.2489706234186463,natural
342,2.0957713320862865,0.007031448006265298,0.23101459063952925,0.006523654738485149,natural
343,3.8336075441837383,0.504228762118839,0.24918434017888685,0.3428232612826528,natural
344,3.4624584036108175,0.25382346254690646,0.0,0.13547206716208318,natural
345,4.481477937986488,0.049439057994276774,0.07258257867782808,0.2747983426417625,natural
346,2.4716784857339653,0.010875149657165415,0.12832864731953825,0.24435085206275814,natural
347,3.792096781885742,0.10077684418035401,0.3214035314685353,0.4344155570459202,natural
348,3.9868608552223557,0.01657411497936657,0.04706676181072136,0.026658607744898706,natural
349,4.330854503397962,0.05369021509967435,0.09535054632769532,0.3023509949487112,natural
350,2.9040518982177814,0.007555165669791141,0.18498562285649586,0.2704061495430749,natural
351,4.760548283823229,0.16937982784920846,0.3900353389681304,0.2585856783226763,natural
352,2.4372623431158282,0.008151316014682284,0.0,0.13568668899680283,natural
353,3.626078727932061,0.0544995498823679,0.0,0.0,natural
354,4.313521395580438,0.12268764387779395,0.16607132828428264,0.0,natural
355,4.997522342499661,0.001643420337048732,0.2848984682194443,0.5322600067332782,natural
356,4.4048256579114735,0.044187476802825955,0.08600663970331693,0.35847826467983346,natural
